1	1	-0.0261831993874	0.0844430566476	0.0
1	2	-0.00499261978008	0.0774943374695	0.0
1	3	0.00426044216139	0.074373686652	0.0
1	4	0.0116315771951	0.0718566645891	0.0
1	5	0.0180655140096	0.0696415155794	0.0
1	6	0.0239259859709	0.0676124581912	0.0
1	7	0.0293986997625	0.0657106255548	0.0
1	8	0.0345936430182	0.0639013323086	0.0
1	9	0.039582380579	0.0621621530521	0.0
1	10	0.0444146430939	0.0604776248065	0.0
1	11	0.0491267271617	0.0588365669446	0.0
1	12	0.0537461606485	0.0572305941418	0.0
1	13	0.0582944803676	0.0556532318886	0.0
1	14	0.062788978438	0.0540993609979	0.0
1	15	0.0672438495183	0.052564853112	0.0
1	16	0.0716709722565	0.0510463227483	0.0
1	17	0.0760804580411	0.0495409534399	0.0
1	18	0.0804810464976	0.0480463726468	0.0
1	19	0.0848803970253	0.0465605597356	0.0
1	20	0.089285307984	0.0450817769629	0.0
1	21	0.093701884397	0.043608516823	0.0
1	22	0.0981356682904	0.0421394612695	0.0
1	23	0.102591741443	0.040673449705	0.0
1	24	0.107074807442	0.0392094535477	0.0
1	25	0.111589258015	0.0377465558023	0.0
1	26	0.116139227233	0.0362839344855	0.0
1	27	0.120728636299	0.0348208490588	0.0
1	28	0.12536123091	0.0333566292286	0.0
1	29	0.130040612743	0.0318906656309	0.0
1	30	0.134770266228	0.0304224020292	0.0
1	31	0.139553581532	0.028951328736	0.0
1	32	0.144393874474	0.0274769770337	0.0
1	33	0.149294403927	0.0259989144159	0.0
1	34	0.15425838718	0.0245167405068	0.0
1	35	0.159289013609	0.0230300835461	0.0
1	36	0.164389456967	0.0215385973453	0.0
1	37	0.169562886529	0.0200419586426	0.0
1	38	0.174812477303	0.0185398647938	0.0
1	39	0.180141419455	0.0170320317494	0.0
1	40	0.185552927119	0.0155181922749	0.0
1	41	0.19105024668	0.0139980943817	0.0
1	42	0.196636664647	0.012471499937	0.0
1	43	0.202315515212	0.0109381834301	0.0
1	44	0.208090187544	0.00939793087373	0.0
1	45	0.213964132915	0.00785053882271	0.0
1	46	0.219940871691	0.00629581349546	0.0
1	47	0.226024000266	0.00473356998546	0.0
1	48	0.232217197962	0.00316363155178	0.0
1	49	0.238524233957	0.0015858289792	0.0
1	50	0.244948974278	0.0	0.0
