1	1	-0.0386279465662	0.147909192836	0.0
1	2	-0.0204371344631	0.138079253394	0.0
1	3	-0.0122683677218	0.133628318505	0.0
1	4	-0.00560513981274	0.130000486041	0.0
1	5	0.000347531013549	0.12677252793	0.0
1	6	0.00589576542092	0.123782673683	0.0
1	7	0.0111965916741	0.120948899671	0.0
1	8	0.0163439437549	0.118222961433	0.0
1	9	0.0213999284437	0.115573691127	0.0
1	10	0.0264086999162	0.11297959187	0.0
1	11	0.0314034721978	0.110425099115	0.0
1	12	0.0364104086835	0.107898510512	0.0
1	13	0.0414509368633	0.105390757074	0.0
1	14	0.0465432047265	0.102894632916	0.0
1	15	0.0517030398777	0.100404290807	0.0
1	16	0.0569446059951	0.0979148996404	0.0
1	17	0.0622808674868	0.0954224047086	0.0
1	18	0.0677239284527	0.092923355524	0.0
1	19	0.0732852869382	0.0904147793873	0.0
1	20	0.0789760307622	0.0878940867224	0.0
1	21	0.0848069922811	0.0853589989821	0.0
1	22	0.0907888738631	0.0828074929055	0.0
1	23	0.0969323522555	0.0802377568355	0.0
1	24	0.103248167661	0.0776481560673	0.0
1	25	0.109747201751	0.0750372050614	0.0
1	26	0.116440547744	0.0724035449375	0.0
1	27	0.123339574952	0.0697459250801	0.0
1	28	0.130455989612	0.0670631879801	0.0
1	29	0.137801893519	0.0643542566476	0.0
1	30	0.145389841634	0.0616181240859	0.0
1	31	0.153232899713	0.0588538444321	0.0
1	32	0.161344702841	0.056060525456	0.0
1	33	0.169739515675	0.0532373221727	0.0
1	34	0.178432295155	0.050383431375	0.0
1	35	0.187438756402	0.0474980869318	0.0
1	36	0.196775442527	0.0445805557249	0.0
1	37	0.206459799094	0.0416301341236	0.0
1	38	0.216510253992	0.0386461449136	0.0
1	39	0.226946303549	0.0356279346109	0.0
1	40	0.23778860576	0.0325748711052	0.0
1	41	0.249059081599	0.0294863415841	0.0
1	42	0.260781025478	0.0263617506997	0.0
1	43	0.272979226054	0.0232005189448	0.0
1	44	0.285680098688	0.0200020812093	0.0
1	45	0.298911831082	0.0167658854946	0.0
1	46	0.312704543779	0.0134913917657	0.0
1	47	0.327090467452	0.0101780709226	0.0
1	48	0.342104139198	0.0068254038777	0.0
1	49	0.357782620345	0.00343288072665	0.0
1	50	0.374165738677	0.0	0.0
