1	1	-0.0234642066425	0.230141247182	0.0
1	2	-0.0178609812041	0.22280596476	0.0
1	3	-0.0151813652581	0.219360791096	0.0
1	4	-0.012854175002	0.216442505149	0.0
1	5	-0.0106379144734	0.213743921561	0.0
1	6	-0.00843526416338	0.211147713132	0.0
1	7	-0.00619194192626	0.208593858009	0.0
1	8	-0.00387127476395	0.206046373715	0.0
1	9	-0.00144498273796	0.203481315136	0.0
1	10	0.0011109205812	0.200881488129	0.0
1	11	0.00381822441641	0.198233797618	0.0
1	12	0.00669771443049	0.195527788199	0.0
1	13	0.00976991779945	0.192754783069	0.0
1	14	0.0130556094783	0.189907347568	0.0
1	15	0.016576185504	0.186978939997	0.0
1	16	0.0203539608034	0.183963676032	0.0
1	17	0.0244124248146	0.180856164937	0.0
1	18	0.0287764754808	0.177651392763	0.0
1	19	0.0334726451731	0.174344637243	0.0
1	20	0.0385293281572	0.17093140459	0.0
1	21	0.0439770169971	0.167407381817	0.0
1	22	0.0498485540899	0.163768400235	0.0
1	23	0.056179403969	0.160010407179	0.0
1	24	0.0630079518988	0.156129443856	0.0
1	25	0.0703758344925	0.152121627831	0.0
1	26	0.0783283085678	0.14798313906	0.0
1	27	0.086914665189	0.143710208675	0.0
1	28	0.0961886968359	0.139299109921	0.0
1	29	0.106209226906	0.134746150786	0.0
1	30	0.117040712363	0.130047667983	0.0
1	31	0.128753932305	0.125200022027	0.0
1	32	0.141426777717	0.120199593172	0.0
1	33	0.155145160658	0.115042778069	0.0
1	34	0.170004064943	0.109725987004	0.0
1	35	0.18610876505	0.10424564161	0.0
1	36	0.203576245831	0.0985981729754	0.0
1	37	0.222536862981	0.092780020071	0.0
1	38	0.243136293509	0.0867876284565	0.0
1	39	0.265537837275	0.0806174492036	0.0
1	40	0.289925145749	0.0742659380107	0.0
1	41	0.316505473643	0.0677295544727	0.0
1	42	0.345513574269	0.0610047614822	0.0
1	43	0.377216392504	0.0540880247412	0.0
1	44	0.411918752732	0.0469758123637	0.0
1	45	0.449970296988	0.0396645945572	0.0
1	46	0.491774006136	0.0321508433672	0.0
1	47	0.537796742246	0.0244310324769	0.0
1	48	0.58858239454	0.016501637052	0.0
1	49	0.644768411343	0.00835913362326	0.0
1	50	0.707106781187	0.0	0.0
