1	1	-0.0107394436189	0.245170082206	0.0
1	2	-0.0090243061754	0.241154052216	0.0
1	3	-0.00814399187678	0.239187366483	0.0
1	4	-0.00732292748213	0.237456429564	0.0
1	5	-0.00648298006875	0.235795789842	0.0
1	6	-0.00558779985775	0.234140773322	0.0
1	7	-0.00461278643265	0.232456811861	0.0
1	8	-0.00353752452244	0.230721821879	0.0
1	9	-0.00234299879944	0.228919883379	0.0
1	10	-0.0010103035724	0.22703847133	0.0
1	11	0.000480071160409	0.225067074781	0.0
1	12	0.00214870168115	0.222996441763	0.0
1	13	0.00401757486367	0.220818137058	0.0
1	14	0.00611037770388	0.218524269165	0.0
1	15	0.00845276482601	0.216107314582	0.0
1	16	0.0110726229355	0.213560000938	0.0
1	17	0.0140003445432	0.210875227215	0.0
1	18	0.0172691200378	0.208046008155	0.0
1	19	0.0209152556953	0.205065434923	0.0
1	20	0.0249785247132	0.20192664695	0.0
1	21	0.0295025584864	0.198622811647	0.0
1	22	0.0345352859165	0.195147109747	0.0
1	23	0.0401294295007	0.191492724739	0.0
1	24	0.0463430682615	0.187652835318	0.0
1	25	0.0532402792813	0.183620610061	0.0
1	26	0.0608918717515	0.179389203793	0.0
1	27	0.069376230125	0.174951755202	0.0
1	28	0.0787802862879	0.170301385416	0.0
1	29	0.0892006448079	0.165431197287	0.0
1	30	0.10074489049	0.160334275233	0.0
1	31	0.113533113935	0.155003685468	0.0
1	32	0.127699698974	0.149432476544	0.0
1	33	0.143395426144	0.143613680103	0.0
1	34	0.160789959564	0.137540311794	0.0
1	35	0.180074801423	0.131205372279	0.0
1	36	0.201466820081	0.124601848322	0.0
1	37	0.225212486152	0.117722713897	0.0
1	38	0.25159298812	0.110560931322	0.0
1	39	0.280930448205	0.103109452379	0.0
1	40	0.313595524883	0.0953612194119	0.0
1	41	0.350016776868	0.0873091664005	0.0
1	42	0.390692283851	0.0789462199908	0.0
1	43	0.436204185049	0.0702653004825	0.0
1	44	0.487237027588	0.0612593227683	0.0
1	45	0.544601142651	0.0519211972231	0.0
1	46	0.609262733521	0.0422438305411	0.0
1	47	0.682383036825	0.0322201265202	0.0
1	48	0.765369917874	0.0218429867955	0.0
1	49	0.859946763288	0.0111053115206	0.0
1	50	0.968245836552	0.0	0.0
